# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
init_time,track_id,sample,valid_time,lead_time,lead_time_hours,lat,lon,minimum_sea_level_pressure_hpa,maximum_sustained_wind_speed_knots
2026-07-23 12:00:00,10,0,2026-08-05 00:00:00,12 days 12:00:00,300,13.0,166.5,1001.2,41.7
2026-07-23 12:00:00,10,0,2026-08-05 06:00:00,12 days 18:00:00,306,13.94,165.57,1000.1,43.5
2026-07-23 12:00:00,10,0,2026-08-05 12:00:00,13 days 00:00:00,312,14.88,164.64,999.0,45.2
2026-07-23 12:00:00,10,0,2026-08-05 18:00:00,13 days 06:00:00,318,15.82,163.7,997.9,46.9
2026-07-23 12:00:00,10,0,2026-08-06 00:00:00,13 days 12:00:00,324,16.75,162.75,996.8,48.7
2026-07-23 12:00:00,10,0,2026-08-06 06:00:00,13 days 18:00:00,330,16.63,162.62,995.8,50.3
2026-07-23 12:00:00,10,0,2026-08-06 12:00:00,14 days 00:00:00,336,16.5,162.5,994.7,51.9
2026-07-23 12:00:00,10,0,2026-08-06 18:00:00,14 days 06:00:00,342,17.5,162.5,992.4,55.2
2026-07-23 12:00:00,10,0,2026-08-07 00:00:00,14 days 12:00:00,348,18.5,162.5,990.1,58.6
2026-07-23 12:00:00,10,0,2026-08-07 06:00:00,14 days 18:00:00,354,19.38,161.38,987.6,62.0
2026-07-23 12:00:00,10,0,2026-08-07 12:00:00,15 days 00:00:00,360,20.25,160.25,985.1,65.5
2026-07-23 12:00:00,2,0,2026-07-23 12:00:00,0 days 00:00:00,0,17.75,-124.75,984.3,66.6
2026-07-23 12:00:00,2,0,2026-07-23 18:00:00,0 days 06:00:00,6,18.13,-126.25,985.7,64.7
2026-07-23 12:00:00,2,0,2026-07-24 00:00:00,0 days 12:00:00,12,18.5,-127.75,987.1,62.8
2026-07-23 12:00:00,2,0,2026-07-24 06:00:00,0 days 18:00:00,18,18.38,-129.0,987.8,61.8
2026-07-23 12:00:00,2,0,2026-07-24 12:00:00,1 days 00:00:00,24,18.25,-130.25,988.6,60.7
2026-07-23 12:00:00,2,0,2026-07-24 18:00:00,1 days 06:00:00,30,18.63,-131.5,991.6,56.3
2026-07-23 12:00:00,2,0,2026-07-25 00:00:00,1 days 12:00:00,36,19.0,-132.75,994.7,51.9
2026-07-23 12:00:00,2,0,2026-07-25 06:00:00,1 days 18:00:00,42,19.13,-133.87,995.4,50.9
2026-07-23 12:00:00,2,0,2026-07-25 12:00:00,2 days 00:00:00,48,19.25,-135.0,996.0,49.9
2026-07-23 12:00:00,2,0,2026-07-25 18:00:00,2 days 06:00:00,54,19.5,-135.87,997.4,47.8
2026-07-23 12:00:00,2,0,2026-07-26 00:00:00,2 days 12:00:00,60,19.75,-136.75,998.7,45.7
